landslide,slope,aspect,elevation,curvature,twi,rainfall,ndvi,soil_type,lithology,lulc,dist_roads,dist_streams,dist_faults
1,39.78,5.53,2098.0,0.18,6.111,2151.2,0.402,Luvisols,Phyllite,Agriculture,2140.4,463.07,3732.95
0,32.0,337.11,4187.0,-3.996,6.344,1245.1,0.07,Leptosols,Schist,Barren,1719.74,352.0,11940.24
1,31.29,72.13,1897.0,0.761,5.407,2288.3,0.731,Leptosols,Quartzite,Forest,317.12,133.55,2090.3
1,33.76,323.4,1877.0,-0.156,6.818,1706.0,0.489,Leptosols,Shale,Agriculture,67.53,30.95,3781.33
1,31.36,191.09,1929.0,1.04,5.093,2108.2,0.215,Cambisols,Schist,Agriculture,53.84,1005.31,11.83
0,27.84,158.91,4183.0,1.852,5.302,1102.0,-0.289,Cambisols,Granite,Snow,18422.98,42.28,5316.53
0,24.65,13.54,1837.0,-1.803,6.397,2301.9,0.769,Cambisols,Phyllite,Forest,2483.34,354.58,1108.67
0,32.01,212.76,3783.0,0.073,5.187,1429.8,0.441,Leptosols,Gneiss,Grassland,3981.27,1515.65,239.56
1,36.91,15.17,1698.0,-4.753,7.4,1812.7,0.244,Leptosols,Schist,Agriculture,298.12,397.43,172.24
1,33.94,146.78,2081.0,-3.662,5.015,1477.7,0.377,Leptosols,Limestone,Agriculture,874.02,64.78,4794.39
1,27.71,153.07,1213.0,-1.106,5.76,2345.3,0.736,Cambisols,Conglomerate,Forest,1564.2,69.11,15.87
0,45.11,132.47,3346.0,-1.563,5.505,1177.5,0.233,Leptosols,Gneiss,Grassland,769.36,246.83,2262.37
0,45.74,199.47,1678.0,-2.255,7.301,1921.7,0.058,Cambisols,Limestone,Barren,1281.04,157.04,4980.91
0,0.88,-1.0,480.0,-1.037,9.758,1432.6,0.681,Fluvisols,Sandstone,Forest,121.5,55.35,2916.25
0,24.6,53.7,1571.0,-0.41,6.296,1979.2,0.545,Cambisols,Quartzite,Scrub,285.73,45.97,3848.88
1,29.05,49.47,830.0,3.81,4.296,2331.4,0.981,Regosols,Sandstone,Forest,969.92,921.18,606.3
0,27.88,218.25,4315.0,-3.773,7.876,1514.4,-0.202,Regosols,Schist,Barren,14081.34,165.67,1177.67
1,35.73,14.97,2086.0,-2.547,7.404,2108.3,0.781,Leptosols,Quartzite,Forest,112.6,16.92,1104.65
1,30.64,161.59,757.0,-0.382,5.938,2195.0,0.827,Cambisols,Sandstone,Scrub,100.96,99.52,313.01
1,23.35,167.49,1181.0,-1.627,6.198,2345.3,0.957,Cambisols,Shale,Forest,55.68,209.89,2670.79
0,29.36,356.15,3362.0,2.207,4.537,1245.1,0.072,Leptosols,Granite,Barren,3195.86,931.13,2665.08
1,42.88,327.26,2366.0,-3.283,5.52,1812.7,1.0,Leptosols,Schist,Forest,165.44,133.45,770.37
1,24.01,156.45,1816.0,-3.298,7.008,1492.1,0.366,Regosols,Shale,Agriculture,667.14,657.95,105.18
0,23.98,108.96,593.0,2.202,2.233,2429.7,0.981,Cambisols,Shale,Forest,3120.8,206.92,473.75
0,24.77,123.71,652.0,-1.875,6.249,1982.4,0.566,Cambisols,Conglomerate,Agriculture,3224.56,232.25,6058.33
0,50.01,225.94,1177.0,2.106,4.044,2195.0,0.856,Cambisols,Shale,Forest,718.33,838.72,136.15
0,1.84,142.87,457.0,0.829,7.275,1348.6,0.481,Fluvisols,Sandstone,Agriculture,467.61,287.44,5280.98
0,17.78,263.39,1468.0,-0.389,6.502,2200.5,0.457,Leptosols,Quartzite,Agriculture,657.32,117.62,1345.72
0,43.85,178.5,1872.0,2.534,3.72,2288.3,0.538,Leptosols,Limestone,Forest,521.37,82.85,3388.67
0,38.02,353.93,4775.0,3.761,3.855,1132.9,0.429,Cambisols,Gneiss,Grassland,1111.26,231.04,8256.89
1,31.41,87.12,1635.0,-1.934,8.248,2200.5,0.468,Leptosols,Quartzite,Agriculture,362.17,468.39,2623.14
1,32.73,151.12,2210.0,-1.624,7.534,2108.2,0.542,Leptosols,Quartzite,Agriculture,296.2,57.31,1963.38
1,28.37,241.59,766.0,-4.008,8.696,2195.0,0.419,Regosols,Sandstone,Agriculture,429.61,53.79,2695.16
0,39.42,116.77,4058.0,-2.008,5.906,1245.1,-0.011,Glacier,Gneiss,Snow,4266.74,283.84,6509.13
0,43.26,261.84,4677.0,-0.955,6.47,1302.3,0.546,Glacier,Gneiss,Forest,863.32,201.3,537.2
0,31.38,244.01,3388.0,2.119,6.051,2108.2,0.175,Regosols,Quartzite,Agriculture,1061.06,285.5,355.75
0,30.94,323.45,3633.0,-2.541,5.047,988.1,-0.49,Regosols,Quartzite,Barren,6485.26,329.06,268.97
0,32.7,144.74,1902.0,0.963,4.917,1680.2,0.65,Cambisols,Limestone,Forest,397.44,82.21,939.15
1,36.54,36.59,1876.0,-0.534,5.836,1966.5,0.707,Regosols,Phyllite,Forest,232.12,63.71,590.12
1,23.67,205.06,1276.0,-0.583,7.25,1804.3,0.16,Regosols,Sandstone,Agriculture,462.56,881.64,2883.33
1,42.55,196.32,706.0,-3.573,8.283,2429.7,0.713,Regosols,Quartzite,Forest,378.89,1.56,135.88
1,32.15,311.62,1153.0,-2.03,6.133,2238.0,0.471,Cambisols,Sandstone,Builtup,78.49,190.33,3836.69
0,8.77,347.01,2473.0,-0.118,5.709,1492.1,0.59,Leptosols,Limestone,Forest,840.72,303.56,764.03
0,18.83,29.03,1187.0,1.362,5.671,2151.2,0.665,Luvisols,Quartzite,Forest,762.94,111.8,1202.29
0,1.99,36.03,247.0,0.183,6.496,1299.0,0.611,Cambisols,Alluvium,Forest,72.85,766.63,5844.9
1,21.08,75.2,1181.0,-3.631,4.045,2288.3,0.796,Regosols,Schist,Agriculture,521.56,171.03,574.7
1,36.85,345.62,1587.0,-3.011,9.372,1873.8,0.76,Regosols,Shale,Forest,1836.08,15.27,1667.34
1,25.74,14.74,1429.0,-2.197,5.657,2279.6,0.139,Leptosols,Limestone,Barren,967.93,281.0,1426.82
0,23.19,351.33,782.0,-2.475,5.8,1804.3,0.605,Luvisols,Shale,Forest,1660.26,194.31,279.32
0,23.05,287.96,814.0,-1.008,4.966,2075.6,0.875,Regosols,Phyllite,Forest,1764.26,186.63,1492.4
1,35.91,29.79,1279.0,2.503,5.015,2201.8,0.694,Cambisols,Quartzite,Scrub,1662.73,183.77,687.22
0,13.0,235.24,1133.0,0.492,5.659,1873.8,1.0,Regosols,Sandstone,Forest,213.07,822.79,878.26
1,33.01,6.86,1971.0,-3.934,7.028,1921.7,1.0,Leptosols,Phyllite,Forest,1452.98,237.84,4443.62
0,18.99,97.16,3272.0,1.672,5.673,1245.1,0.534,Regosols,Quartzite,Forest,8234.88,300.19,736.72
0,30.44,299.78,3532.0,1.984,5.549,1514.4,0.235,Leptosols,Quartzite,Grassland,12066.21,124.52,2051.22
1,27.23,194.25,1130.0,1.453,4.644,2151.2,0.873,Leptosols,Phyllite,Forest,1553.52,184.16,1739.98
1,34.12,164.3,998.0,-1.221,5.381,2429.7,0.428,Cambisols,Schist,Agriculture,693.3,66.72,3086.36
1,26.85,142.76,1683.0,-0.342,4.046,2201.8,0.516,Cambisols,Phyllite,Scrub,2173.16,709.36,23034.58
0,23.98,63.79,1766.0,-1.568,6.062,1214.1,0.828,Regosols,Phyllite,Agriculture,1216.3,542.97,56.49
0,41.78,188.13,2820.0,-3.061,8.144,988.1,-0.119,Leptosols,Schist,Barren,7258.71,375.93,2734.05
0,38.48,237.08,678.0,-0.568,4.529,1477.7,0.575,Cambisols,Shale,Forest,265.55,1712.65,699.17
1,27.85,155.99,2670.0,-4.31,8.092,1921.7,0.477,Regosols,Phyllite,Forest,1493.0,269.92,395.96
0,19.38,337.32,3850.0,0.955,6.207,1371.6,0.435,Regosols,Gneiss,Grassland,454.79,56.12,9646.61
1,30.92,2.4,1469.0,-0.746,4.327,2288.3,0.259,Leptosols,Quartzite,Barren,541.76,71.0,227.41
0,21.36,93.34,4789.0,-1.174,7.084,1302.3,0.426,Leptosols,Gneiss,Grassland,471.57,122.22,161.54
0,21.07,255.27,1554.0,-0.673,8.176,2201.8,0.782,Cambisols,Phyllite,Forest,2151.22,50.07,2525.45
1,33.11,42.58,2058.0,-2.509,7.646,2151.2,0.671,Cambisols,Quartzite,Agriculture,951.94,677.28,637.46
0,57.36,339.3,1561.0,-1.584,3.157,2075.6,0.625,Regosols,Phyllite,Scrub,624.64,625.76,4497.91
0,23.08,216.35,485.0,-0.289,4.986,2195.0,0.691,Cambisols,Conglomerate,Forest,2013.4,1399.93,7406.81
0,29.51,345.76,450.0,1.416,6.482,2429.7,0.937,Cambisols,Quartzite,Agriculture,436.8,4.03,10988.11
0,23.88,79.54,2550.0,1.118,6.801,2151.2,0.503,Cambisols,Limestone,Forest,3683.47,277.05,2828.49
1,31.45,15.0,1480.0,-2.609,6.838,2075.6,0.975,Cambisols,Quartzite,Forest,2778.48,50.89,995.96
1,36.76,341.32,948.0,3.258,3.327,2331.4,0.608,Regosols,Conglomerate,Builtup,248.23,1621.61,2442.24
0,0.99,-1.0,180.0,-1.782,8.119,1618.8,1.0,Fluvisols,Alluvium,Forest,111.82,534.74,12924.8
0,0.88,-1.0,180.0,-0.341,7.457,1879.0,0.524,Fluvisols,Sandstone,Agriculture,31.02,376.08,1917.59
1,27.5,102.39,1612.0,-2.331,7.828,2288.3,0.909,Regosols,Phyllite,Scrub,1099.51,0.04,1570.14
0,3.08,15.21,505.0,-0.571,8.41,1299.0,0.532,Fluvisols,Sandstone,Agriculture,10.27,209.78,4141.22
0,15.56,355.41,1548.0,0.818,5.848,1706.0,0.901,Leptosols,Quartzite,Forest,495.37,403.83,8539.53
0,19.01,111.66,2520.0,2.134,5.831,1954.2,0.509,Luvisols,Limestone,Agriculture,1371.15,337.96,1727.37
1,29.06,273.26,2275.0,-1.341,4.661,2288.3,0.246,Cambisols,Quartzite,Builtup,651.05,701.61,6534.72
0,12.56,134.43,2632.0,0.724,6.589,1177.5,0.667,Leptosols,Quartzite,Forest,9877.93,222.33,95.0
0,12.7,138.84,1804.0,0.955,7.745,2288.3,0.323,Regosols,Limestone,Grassland,353.05,19.52,750.62
0,0.72,-1.0,215.0,-0.885,9.031,1879.0,0.893,Fluvisols,Alluvium,Forest,2147.15,24.13,40000.0
1,34.71,337.68,954.0,4.171,4.267,1477.7,0.674,Regosols,Phyllite,Forest,278.13,681.67,636.65
0,16.76,340.2,1839.0,1.045,5.054,2200.5,0.637,Luvisols,Granite,Agriculture,102.58,191.36,1884.22
0,12.58,223.99,435.0,-0.492,7.078,2195.0,1.0,Cambisols,Shale,Forest,16.93,161.1,3166.01
0,42.89,100.49,2598.0,0.037,6.346,1102.0,0.923,Leptosols,Granite,Forest,9674.37,114.71,7532.07
0,30.78,196.16,2033.0,-0.988,5.335,1132.9,0.131,Leptosols,Schist,Barren,463.09,78.65,9214.94
1,31.76,294.43,1697.0,-4.403,6.213,1763.3,0.764,Cambisols,Limestone,Forest,130.06,28.74,2109.38
0,35.33,340.08,962.0,-0.33,5.504,1777.2,0.697,Regosols,Limestone,Forest,2306.42,413.47,5660.94
0,30.0,330.18,1935.0,1.21,5.436,1455.6,0.664,,Phyllite,Scrub,211.76,51.16,1294.39
0,15.92,98.89,2011.0,0.104,5.78,1964.2,0.641,Leptosols,Shale,Scrub,3068.77,24.16,7877.59
1,30.25,136.17,1539.0,-1.691,6.325,1964.2,0.539,Cambisols,Shale,Agriculture,544.56,253.24,2068.71
0,45.22,264.32,440.0,0.97,4.843,1809.4,0.497,Cambisols,Sandstone,Scrub,70.58,112.72,982.62
1,21.58,20.54,1641.0,-2.453,8.392,1477.7,0.238,Luvisols,Phyllite,Builtup,359.79,140.24,1689.56
1,26.1,149.01,1586.0,-0.114,5.051,2108.3,0.011,Regosols,Shale,Barren,1253.39,1951.17,3846.75
1,43.22,353.23,1491.0,-2.768,7.38,2151.2,0.875,Cambisols,Shale,Forest,1233.63,17.05,56.61
1,27.77,268.82,1366.0,-0.491,3.931,2301.9,0.824,Cambisols,Phyllite,Scrub,1402.49,176.47,1185.12
0,24.58,17.81,1858.0,-0.537,6.215,2075.6,0.661,Luvisols,Limestone,Forest,804.68,693.16,1547.85
1,27.78,56.58,1035.0,2.311,4.934,1845.5,0.906,Regosols,Conglomerate,Forest,349.08,154.04,8779.2
1,34.89,270.51,1695.0,1.211,,1966.5,0.292,Leptosols,Phyllite,Barren,1498.23,573.4,2099.29
1,37.44,102.03,1787.0,-0.659,5.553,2108.3,0.498,Cambisols,Shale,Agriculture,58.69,135.8,523.2
0,32.33,346.84,831.0,-0.54,5.946,2331.4,0.972,Regosols,Sandstone,Forest,319.54,1695.88,502.27
0,39.66,278.73,1047.0,0.058,5.48,2345.3,0.749,Cambisols,Sandstone,Scrub,21.36,2162.24,149.26
1,32.49,212.64,1643.0,1.841,2.485,2429.7,0.911,Leptosols,Quartzite,Forest,562.24,1549.94,523.34
0,39.76,224.52,2153.0,-0.374,6.892,1812.7,0.917,Leptosols,Shale,Forest,286.86,12.48,1579.62
0,11.51,231.81,4546.0,0.551,5.655,1177.5,0.427,Glacier,Gneiss,Grassland,1623.38,3339.1,4375.03
0,34.44,212.27,1954.0,-1.403,4.979,1214.1,0.619,Cambisols,Schist,Forest,118.6,598.75,2148.81
1,33.88,39.06,1174.0,0.783,4.697,1761.1,0.956,Leptosols,Phyllite,Forest,336.72,1591.32,478.62
0,19.66,121.23,1276.0,1.427,6.193,1873.8,1.0,Luvisols,Sandstone,Forest,69.65,300.77,564.4
0,9.14,267.2,474.0,0.875,3.915,1618.8,0.379,Cambisols,Sandstone,Agriculture,248.65,757.55,4293.73
0,43.29,23.25,4594.0,0.964,4.184,1141.7,-0.06,Leptosols,Quartzite,Barren,6864.03,419.55,2221.45
1,37.72,141.17,1400.0,-1.585,5.532,2301.9,0.988,Cambisols,Schist,Scrub,1444.78,348.43,2185.12
0,27.62,227.15,3928.0,4.26,4.307,1310.2,0.129,Regosols,Granite,Barren,1736.74,566.06,5889.47
0,38.76,89.44,2417.0,2.717,3.358,1954.2,0.69,Cambisols,Phyllite,Forest,1075.56,652.16,3067.92
1,27.48,332.24,1637.0,0.194,5.589,2279.6,0.802,Cambisols,Quartzite,Scrub,98.33,427.7,864.34
1,18.74,313.55,1773.0,0.228,5.117,2279.6,0.454,Cambisols,Quartzite,Agriculture,498.54,891.14,659.5
0,43.97,134.4,4153.0,-1.034,5.268,1235.5,0.047,Leptosols,Gneiss,Barren,1124.86,82.0,1461.82
0,17.4,15.92,338.0,3.367,3.035,2087.3,0.941,Cambisols,Shale,Forest,854.77,179.59,1223.7
0,43.06,116.85,1491.0,-1.366,4.889,1477.7,0.672,Leptosols,Phyllite,Forest,689.82,1036.6,6849.97
0,20.62,324.24,1227.0,0.014,5.379,2288.3,0.695,Leptosols,Schist,Forest,1382.87,137.33,3340.28
1,38.22,59.57,1850.0,-3.795,5.958,1979.2,0.708,Regosols,Shale,Agriculture,908.23,275.45,3776.58
0,29.63,257.05,3464.0,0.721,6.414,988.1,-0.06,Leptosols,Granite,Barren,4939.74,38.99,774.04
0,36.03,281.78,3594.0,3.015,3.979,1459.2,0.336,Regosols,Granite,Grassland,2486.09,706.33,3335.53
1,37.86,121.8,1075.0,-2.11,5.775,2200.5,0.634,Leptosols,Shale,Agriculture,230.62,170.84,336.22
1,51.05,211.19,2356.0,-1.543,7.403,2201.8,0.74,Regosols,Limestone,Agriculture,255.33,202.33,1362.12
0,47.32,106.62,4762.0,-5.247,8.019,1235.5,-0.185,Cambisols,Gneiss,Barren,14111.62,25.45,1691.69
0,47.99,85.67,2328.0,0.584,2.681,1921.7,0.905,Cambisols,Shale,Forest,1233.27,561.08,6065.95
0,27.94,352.62,5559.0,-0.38,4.81,1429.8,-0.145,Leptosols,,Barren,4681.81,340.33,3856.99
0,4.76,209.77,347.0,2.038,6.802,1618.8,0.585,Fluvisols,Alluvium,Agriculture,409.21,1711.41,1521.42
0,28.35,250.08,4535.0,2.865,3.821,1270.7,1.0,Glacier,Gneiss,Forest,14411.14,1824.19,833.38
0,25.54,36.92,1028.0,-0.238,5.592,1966.5,0.592,Leptosols,Limestone,Scrub,731.46,698.18,2620.53
0,17.43,329.95,1871.0,-0.734,6.577,1743.9,0.845,Regosols,Granite,Forest,604.25,418.44,2831.09
0,26.24,143.35,1553.0,-2.062,7.483,2200.5,0.847,Cambisols,Schist,Forest,1080.66,70.49,242.73
1,30.56,64.91,594.0,-4.494,9.422,2331.4,0.964,Cambisols,Sandstone,Forest,3315.34,109.95,722.65
1,44.63,227.32,1274.0,2.398,4.898,2201.8,0.87,Leptosols,Shale,Forest,488.51,181.16,2465.87
1,46.47,172.41,1654.0,-3.743,5.857,1801.2,0.208,Leptosols,Shale,Agriculture,412.75,85.15,1299.54
0,11.93,122.38,1580.0,-0.105,5.122,2279.6,1.0,Regosols,Granite,Scrub,1855.14,16.48,1743.23
0,46.84,0.88,4207.0,3.447,3.292,1213.9,0.515,Leptosols,Schist,Forest,4356.62,585.29,5856.21
0,48.42,187.37,831.0,-2.371,6.302,1352.4,0.636,Leptosols,Limestone,Forest,285.68,371.37,5795.07
1,8.06,93.56,707.0,-1.617,8.151,2433.2,0.64,Cambisols,Shale,Forest,639.19,114.65,626.79
0,32.42,311.25,1536.0,0.62,5.544,1777.2,0.668,Leptosols,Schist,Forest,18.56,248.16,119.9
0,22.44,27.13,2809.0,2.983,5.741,1529.6,0.422,Luvisols,Phyllite,Builtup,430.45,2062.42,845.65
1,25.74,104.6,1507.0,-1.155,6.053,1954.2,0.826,Leptosols,Quartzite,Forest,123.26,628.73,98.41
0,68.97,287.93,3427.0,-6.503,5.965,1310.2,0.787,Leptosols,Schist,Forest,11723.15,64.73,2926.18
0,28.94,349.23,4456.0,0.493,6.902,1459.2,-0.229,Regosols,Gneiss,Snow,3033.04,541.83,10317.46
0,20.83,166.02,3585.0,0.177,4.967,1132.9,0.025,Regosols,Gneiss,Barren,15831.54,519.24,7121.33
0,13.19,103.36,882.0,0.39,8.37,2238.0,0.843,Cambisols,Sandstone,Forest,1329.64,6.82,3109.14
0,49.63,320.87,1998.0,-1.83,3.812,2108.3,0.77,Cambisols,Limestone,Scrub,5686.12,260.94,4299.24
0,0.87,-1.0,392.0,0.111,10.917,1651.8,1.0,Cambisols,Alluvium,Forest,2.45,10.78,17096.1
0,35.56,118.0,3682.0,-0.931,5.639,1132.9,-0.174,Leptosols,Schist,Barren,1291.08,57.02,24803.9
0,28.51,118.32,5066.0,-3.762,7.246,1782.4,0.819,Regosols,Schist,Forest,4190.14,14.52,708.5
1,32.26,135.31,1389.0,-1.043,6.666,2279.6,0.826,Cambisols,Quartzite,Scrub,727.98,100.39,1528.29
0,8.41,285.09,1128.0,0.846,7.736,2433.2,0.917,Regosols,Sandstone,Forest,3528.5,36.1,4548.65
1,47.52,127.26,1413.0,-2.051,6.2,2200.5,0.984,Leptosols,Quartzite,Forest,1669.17,187.17,3576.02
0,2.38,116.69,415.0,0.374,6.464,1651.8,1.0,Fluvisols,Alluvium,Forest,292.61,616.47,171.86
0,40.51,217.4,1738.0,-2.91,6.407,2200.5,0.238,Cambisols,Phyllite,Agriculture,538.36,30.24,815.81
0,14.89,86.42,760.0,0.174,6.785,2000.6,0.91,Luvisols,Sandstone,Forest,2656.79,51.43,3298.9
1,50.85,15.77,1339.0,4.717,4.635,2075.6,0.737,Leptosols,Quartzite,Scrub,3118.52,48.7,692.2
0,75.0,347.09,3964.0,2.035,2.284,1459.2,-0.119,Leptosols,,Barren,1243.84,1682.77,21762.38
0,24.2,295.92,582.0,2.204,3.819,2000.6,0.348,Regosols,Shale,Agriculture,338.41,752.79,372.64
0,47.88,228.33,2193.0,-4.837,7.441,1743.9,0.483,Cambisols,Schist,Grassland,286.44,219.04,4865.27
0,23.18,140.73,1907.0,1.107,6.54,2288.3,0.713,Regosols,Phyllite,Forest,1528.47,15.25,743.17
1,17.75,158.88,1238.0,-0.868,8.523,1939.8,0.415,Regosols,Quartzite,Agriculture,600.42,10.17,274.09
0,14.73,322.95,1838.0,-0.397,7.916,1777.2,0.926,Leptosols,Limestone,Forest,3037.35,274.19,2106.02
0,26.36,79.56,2358.0,-2.01,7.644,1763.3,0.955,Cambisols,Quartzite,Forest,954.98,64.68,271.95
0,19.03,197.08,794.0,3.207,3.616,2433.2,0.272,Cambisols,Sandstone,Agriculture,80.02,1087.37,376.24
1,30.01,345.57,1259.0,-1.429,5.148,2301.9,0.435,Regosols,Schist,Agriculture,37.93,93.16,2948.36
1,39.27,288.22,710.0,3.534,4.987,2087.3,0.727,,Shale,Forest,3.88,296.62,371.88
0,10.32,7.82,3197.0,-0.113,7.618,2200.5,1.0,Cambisols,Limestone,Forest,757.88,102.8,3539.8
0,14.12,154.28,811.0,-2.0,5.311,1982.4,1.0,Regosols,Conglomerate,Forest,602.2,517.62,1452.7
0,40.48,268.21,4429.0,-0.563,7.766,1310.2,-0.142,Leptosols,Quartzite,Barren,4272.24,24.73,561.84
1,38.85,226.24,1409.0,-2.708,6.573,2301.9,1.0,Cambisols,Granite,Forest,2951.64,236.96,869.35
1,36.74,39.91,2153.0,-3.406,5.788,2288.3,0.757,Cambisols,Limestone,Forest,60.15,609.3,826.25
0,6.9,223.01,742.0,-1.416,6.534,1804.3,0.91,Regosols,Sandstone,Forest,495.32,339.37,180.3
0,43.6,67.24,2481.0,-1.755,5.882,2108.3,0.679,Leptosols,Phyllite,Forest,375.96,24.41,3785.63
0,33.02,134.59,1866.0,3.157,2.654,1812.7,0.522,Regosols,Quartzite,Scrub,35.11,362.09,2358.68
0,33.02,152.07,1846.0,1.466,5.776,1777.2,0.811,Cambisols,Shale,Scrub,3075.15,309.35,8650.53
1,26.14,64.34,1193.0,2.143,4.7,2288.3,0.182,Leptosols,Schist,Barren,135.4,318.13,4021.02
1,24.94,110.37,2111.0,-0.097,6.38,2075.6,0.481,Cambisols,Phyllite,Agriculture,46.15,108.9,626.29
0,19.38,245.43,1541.0,-2.363,5.756,1873.8,0.529,Regosols,Conglomerate,Agriculture,133.2,804.31,275.13
0,13.93,233.19,2243.0,2.945,5.93,1812.7,0.726,Cambisols,Shale,Scrub,559.29,176.98,660.53
0,17.23,36.52,296.0,1.559,3.646,1873.8,0.844,Luvisols,Sandstone,Forest,1564.52,149.94,1377.76
0,47.91,145.29,2539.0,1.337,2.159,1477.7,0.576,Cambisols,Quartzite,Forest,233.77,230.15,1646.05
0,22.36,134.83,1262.0,0.132,6.424,1743.9,0.865,Luvisols,Limestone,Forest,4949.73,223.93,4041.73
0,16.52,255.48,663.0,3.078,5.479,2238.0,0.757,Luvisols,Shale,Scrub,2508.76,3873.8,536.66
0,9.04,127.14,316.0,-1.279,7.401,1333.1,0.573,Fluvisols,Alluvium,Agriculture,105.45,24.78,996.37
0,2.72,122.37,533.0,-0.701,8.099,1618.8,0.393,Cambisols,Alluvium,Agriculture,7.71,71.88,22306.45
1,42.96,280.33,1830.0,-0.111,5.744,2200.5,0.593,Regosols,Limestone,Agriculture,28.03,5.64,1005.93
0,27.96,273.37,2540.0,0.905,5.36,1939.8,0.103,Cambisols,Granite,Builtup,333.58,204.61,377.45
0,29.35,331.91,2901.0,0.428,4.312,1782.4,-0.085,Leptosols,Gneiss,Barren,2617.54,478.26,4602.04
0,46.1,39.47,2354.0,-0.504,4.667,1964.3,0.741,Leptosols,Shale,Scrub,152.03,153.48,1186.48
0,20.81,182.65,2653.0,0.68,3.638,1132.9,-0.099,Regosols,Gneiss,Barren,2485.39,374.5,2949.62
1,37.65,57.23,2423.0,-1.09,5.983,1214.1,-0.117,Leptosols,Schist,Barren,3370.48,103.01,5003.62
0,31.56,8.04,5158.0,0.171,3.696,1310.2,-0.029,Cambisols,Gneiss,Barren,7206.89,922.38,1112.58
1,29.19,99.04,2413.0,3.862,5.054,1939.8,-0.072,Luvisols,Phyllite,Barren,501.05,112.44,2888.33
0,12.84,268.01,1630.0,1.081,5.984,2301.9,0.846,Cambisols,Shale,Forest,1407.65,3513.72,5840.7
0,14.88,183.82,774.0,-0.738,5.085,2279.6,0.976,Cambisols,Schist,Forest,206.29,1157.43,1811.46
0,21.21,283.16,1442.0,-1.62,6.923,1455.6,0.158,Leptosols,Quartzite,Agriculture,2059.99,341.8,6241.28
1,36.57,96.66,1981.0,1.146,5.004,2108.2,0.687,Cambisols,Phyllite,Scrub,3297.06,356.76,1933.85
0,36.58,238.21,2387.0,1.084,3.75,1213.9,0.0,Leptosols,Gneiss,Barren,2917.41,481.71,2222.75
0,51.9,353.36,4433.0,1.036,5.416,1132.9,0.41,Regosols,Quartzite,Grassland,10493.9,919.2,1189.56
0,38.1,36.81,2381.0,-3.496,5.06,2201.8,0.653,Cambisols,Limestone,Scrub,1685.98,451.21,6035.2
0,15.12,287.75,2442.0,-4.085,7.531,1964.3,0.217,Cambisols,Granite,Builtup,153.66,11.28,339.95
0,43.45,168.98,821.0,-5.549,7.022,1845.5,0.514,Regosols,Conglomerate,Forest,4927.1,67.04,343.98
0,53.28,59.74,1835.0,-1.139,4.727,2279.6,0.745,Cambisols,Quartzite,Forest,451.87,247.94,1539.27
1,35.6,120.94,1370.0,0.373,7.367,1939.8,0.869,Cambisols,Quartzite,Forest,1195.46,12.72,24.0
0,15.93,33.76,895.0,0.253,7.92,2238.0,0.73,Cambisols,Sandstone,Forest,1777.5,1286.27,164.1
0,28.75,167.79,4780.0,1.089,5.41,1302.3,0.52,Cambisols,Gneiss,Forest,819.72,1396.87,2182.48
0,6.32,167.52,329.0,1.012,7.661,1432.6,0.637,Fluvisols,Alluvium,Agriculture,333.32,71.37,3979.23
0,50.46,75.96,2482.0,2.459,4.729,1782.4,-0.089,Leptosols,Granite,Barren,25000.0,593.27,2989.3
0,15.18,4.91,790.0,-1.845,8.042,2195.0,0.923,Cambisols,Sandstone,Forest,1.51,83.3,6139.48
0,8.02,141.0,3959.0,0.879,7.42,1132.9,0.637,Leptosols,Gneiss,Forest,362.05,65.94,5727.61
1,31.55,28.26,1391.0,-1.771,6.723,2238.0,0.743,Cambisols,Shale,Forest,791.83,19.51,1087.32
0,2.66,21.08,257.0,0.437,5.663,1691.4,0.481,Fluvisols,Alluvium,Agriculture,126.65,438.07,8940.32
0,22.79,2.52,1335.0,0.312,7.022,1873.8,0.86,Cambisols,Shale,Forest,104.64,623.84,654.29
0,37.53,251.15,1900.0,-1.121,5.271,1964.3,0.435,Leptosols,Phyllite,Builtup,576.25,154.48,1424.81
0,38.71,192.19,959.0,-0.271,4.318,1804.3,0.592,Luvisols,Shale,Agriculture,420.34,1371.77,192.77
1,36.07,300.98,2594.0,-2.774,5.887,1459.2,0.069,Leptosols,Schist,Barren,13749.22,333.73,12726.85
0,42.2,340.69,2934.0,3.214,1.944,1429.8,0.451,Cambisols,Granite,Grassland,7646.38,273.68,3083.35
0,33.82,48.95,1117.0,3.763,3.608,2301.9,0.436,Regosols,Quartzite,Builtup,312.59,472.03,1411.33
0,33.28,338.48,3695.0,3.177,5.99,1459.2,-0.259,Regosols,Gneiss,Barren,21860.76,150.53,1696.41
0,24.75,33.8,2892.0,1.651,4.63,2279.6,0.862,Luvisols,Quartzite,Forest,3363.88,587.01,2451.45
0,49.5,291.91,1331.0,1.501,3.329,1477.7,0.342,Cambisols,Phyllite,Builtup,204.29,791.12,2066.54
0,2.19,232.65,326.0,-1.572,11.18,1651.8,0.681,Fluvisols,Alluvium,Agriculture,104.3,91.97,5956.75
0,35.82,351.47,1578.0,0.631,4.254,2151.2,0.807,Luvisols,Quartzite,Forest,92.77,696.49,826.65
1,30.6,331.05,710.0,-0.109,4.465,2000.6,0.714,Luvisols,Shale,Forest,184.04,1226.4,11401.25
